team,country,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals
Austria-1,AUT,2014,1,2,31.5,180.5,80.0,2,2.0,1.3333333333333333
Austria-1,AUT,2016,1,2,28.5,184.5,70.0,0,2.0,1.3333333333333333
Austria-2,AUT,1928,2,7,28.428571428571427,164.0,,2,0.0,0.0
Austria-2,AUT,1936,3,8,28.25,183.0,,0,2.0,2.0
Austria-2,AUT,1948,1,2,18.0,,,0,0.0,1.0
Austria-2,AUT,1952,2,4,34.5,,,0,0.0,0.6666666666666666
Austria-2,AUT,1956,3,8,28.875,,,0,0.0,0.0
Austria-2,AUT,1964,4,10,24.8,174.4,77.0,2,0.0,0.0
Austria-2,AUT,1968,3,7,27.125,179.125,86.625,0,2.0,0.6666666666666666
Austria-2,AUT,1972,3,6,24.875,179.125,80.125,0,0.0,0.6666666666666666
Austria-2,AUT,1976,3,8,28.22222222222222,177.33333333333334,81.83333333333333,0,0.0,0.6666666666666666
Austria-2,AUT,1980,3,7,30.0,182.0,81.125,0,0.0,0.0
Austria-2,AUT,1984,3,6,26.25,185.5,88.0,0,0.0,0.0
Austria-2,AUT,1988,3,8,27.5,184.75,87.25,0,0.0,0.0
Austria-2,AUT,1992,2,6,27.833333333333332,185.5,92.16666666666667,0,0.0,0.0
Austria-2,AUT,1994,2,4,28.833333333333332,188.0,95.0,0,0.0,0.0
Austria-2,AUT,1996,1,2,23.0,179.0,84.0,0,0.0,0.0
Austria-2,AUT,1998,1,4,28.5,191.5,102.0,0,0.0,0.0
Austria-2,AUT,2002,1,2,19.5,180.5,80.0,0,0.0,0.0
Austria-2,AUT,2004,1,2,28.0,189.0,86.5,0,0.0,0.0
Austria-2,AUT,2006,2,4,30.0,186.5,86.5,0,0.0,0.0
Austria-2,AUT,2008,1,2,28.5,196.5,88.5,0,0.0,0.0
Austria-2,AUT,2010,2,4,33.25,184.25,86.0,0,0.0,0.0
Austria-2,AUT,2014,1,2,28.5,180.0,84.5,0,0.0,0.0
Austria-2,AUT,2016,1,2,34.0,193.0,86.0,0,0.0,0.0
Azerbaijan,AZE,1996,23,23,25.125,172.1,71.47619047619048,1,0.0,0.0
Azerbaijan,AZE,1998,3,4,22.0,169.0,61.0,0,1.0,1.0
Azerbaijan,AZE,2000,32,31,26.4375,170.70967741935485,70.03225806451613,3,0.0,0.5
Azerbaijan,AZE,2002,3,4,23.25,171.66666666666666,61.0,0,3.0,1.3333333333333333
Azerbaijan,AZE,2004,36,36,26.594594594594593,172.3783783783784,71.54054054054055,5,0.0,1.0
Azerbaijan,AZE,2006,1,2,27.5,172.0,61.0,0,5.0,2.6666666666666665
Azerbaijan,AZE,2008,37,44,23.75,171.1590909090909,69.18181818181819,7,0.0,1.6666666666666667
Azerbaijan,AZE,2010,4,2,33.0,178.0,70.0,0,7.0,4.0
Azerbaijan,AZE,2012,57,52,25.220338983050848,171.75862068965517,72.22916666666667,10,0.0,2.3333333333333335
Azerbaijan,AZE,2014,3,3,23.75,174.25,82.0,0,10.0,5.666666666666667
Azerbaijan,AZE,2016,62,56,25.608695652173914,175.66666666666666,72.04347826086956,18,0.0,3.3333333333333335
"BLO Polo Club, Rugby",FRA,1900,1,1,37.0,,,1,0.0,0.0
"BLO Polo Club, Rugby",GBR,1900,1,2,25.5,,,2,1.0,1.0
"BLO Polo Club, Rugby",USA,1900,1,1,28.0,,,1,2.0,1.5
Babe,USA,1928,1,5,26.8,172.0,,0,0.0,0.0
Baby-1,FRA,1900,1,1,,,,2,0.0,0.0
Baby-9,FRA,1900,1,1,,,,0,0.0,0.0
Baccara,SUI,1960,1,3,42.666666666666664,178.33333333333334,69.66666666666667,0,0.0,0.0
"Bagatelle Polo Club, Paris",FRA,1900,1,3,32.333333333333336,,,3,0.0,0.0
"Bagatelle Polo Club, Paris",GBR,1900,1,1,26.0,,,1,3.0,3.0
Bahamas,BAH,1952,1,1,32.0,185.0,92.0,0,0.0,0.0
Bahamas,BAH,1956,3,2,24.0,181.66666666666666,85.33333333333333,0,0.0,0.0
Bahamas,BAH,1960,4,3,25.5,178.75,80.0,0,0.0,0.0
Bahamas,BAH,1964,3,3,23.0,177.25,75.5,0,0.0,0.0
Bahamas,BAH,1968,12,16,27.545454545454547,179.77272727272728,78.4090909090909,0,0.0,0.0
Bahamas,BAH,1972,13,20,27.08,181.72,75.48,0,0.0,0.0
Bahamas,BAH,1976,13,11,23.157894736842106,180.4375,74.4375,0,0.0,0.0
Bahamas,BAH,1984,23,22,22.06451612903226,177.32258064516128,69.46774193548387,0,0.0,0.0
Bahamas,BAH,1988,15,16,26.944444444444443,177.625,73.53125,0,0.0,0.0
Bahamas,BAH,1992,13,14,24.555555555555557,180.2,76.06666666666666,1,0.0,0.0
Bahamas,BAH,1996,17,26,27.11111111111111,176.33333333333334,72.39393939393939,5,1.0,0.3333333333333333
Bahamas,BAH,2000,18,25,26.41025641025641,175.92307692307693,72.35897435897436,11,5.0,2.0
Bahamas,BAH,2004,18,22,25.785714285714285,174.28571428571428,72.5,2,11.0,5.666666666666667
Bahamas,BAH,2008,22,25,26.0,175.63636363636363,70.75757575757575,7,2.0,6.0
Bahamas,BAH,2012,16,21,25.96551724137931,176.57692307692307,68.76923076923077,4,7.0,6.666666666666667
Bahamas,BAH,2016,20,29,25.57894736842105,177.12121212121212,68.6875,6,4.0,4.333333333333333
Bahrain,BRN,1984,8,10,21.333333333333332,179.0,72.66666666666667,0,0.0,0.0
Bahrain,BRN,1988,7,7,23.666666666666668,185.5625,71.375,0,0.0,0.0
Bahrain,BRN,1992,10,10,24.866666666666667,167.92857142857142,72.78571428571429,0,0.0,0.0
Bahrain,BRN,1996,3,5,34.0,,,0,0.0,0.0
Bahrain,BRN,2000,4,4,18.75,,58.333333333333336,0,0.0,0.0
Bahrain,BRN,2004,10,10,22.6,173.0,66.5,0,0.0,0.0
Bahrain,BRN,2008,11,14,24.333333333333332,172.33333333333334,65.86666666666666,0,0.0,0.0
Bahrain,BRN,2012,11,12,22.571428571428573,167.14285714285714,56.42857142857143,1,0.0,0.0
Bahrain,BRN,2016,20,33,23.424242424242426,171.32142857142858,61.392857142857146,2,1.0,0.3333333333333333
Bajazzo,URU,1960,1,3,33.666666666666664,166.66666666666666,63.0,0,0.0,0.0
Balaton,HUN,1960,1,2,29.5,180.5,87.5,0,0.0,0.0
Ballerina IV,SUI,1960,1,3,47.0,175.33333333333334,76.66666666666667,3,0.0,0.0
Bamba,ITA,1928,1,6,32.25,,,0,0.0,0.0
Bangladesh,BAN,1984,2,1,21.0,162.0,60.0,0,0.0,0.0
Bangladesh,BAN,1988,8,6,23.454545454545453,170.8181818181818,63.09090909090909,0,0.0,0.0
Bangladesh,BAN,1992,6,6,24.555555555555557,169.57142857142858,63.0,0,0.0,0.0
Bangladesh,BAN,1996,4,4,22.75,164.0,55.5,0,0.0,0.0
Bangladesh,BAN,2000,6,5,20.833333333333332,157.66666666666666,54.666666666666664,0,0.0,0.0
Bangladesh,BAN,2004,4,4,19.25,168.0,59.0,0,0.0,0.0
Bangladesh,BAN,2008,5,5,24.4,165.0,59.0,0,0.0,0.0
Bangladesh,BAN,2012,7,5,20.714285714285715,164.28571428571428,61.714285714285715,0,0.0,0.0
Bangladesh,BAN,2016,7,7,23.428571428571427,166.5,71.75,0,0.0,0.0
Barbados,BAR,1968,10,9,24.153846153846153,172.76923076923077,70.92307692307692,0,0.0,0.0
Barbados,BAR,1972,13,13,24.35,170.76923076923077,71.23076923076923,0,0.0,0.0
Barbados,BAR,1976,11,11,23.235294117647058,170.41176470588235,66.17647058823529,0,0.0,0.0
Barbados,BAR,1984,16,16,24.208333333333332,179.56521739130434,70.56521739130434,0,0.0,0.0
Barbados,BAR,1988,20,17,23.44,173.58823529411765,70.625,0,0.0,0.0
Barbados,BAR,1992,17,17,26.09090909090909,180.78571428571428,73.92857142857143,0,0.0,0.0
Barbados,BAR,1996,21,13,20.863636363636363,172.04761904761904,73.38095238095238,0,0.0,0.0
Barbados,BAR,2000,21,18,23.535714285714285,177.78571428571428,73.82142857142857,1,0.0,0.0
Barbados,BAR,2004,15,10,23.2,180.26666666666668,79.86666666666666,0,1.0,0.3333333333333333
Barbados,BAR,2008,10,8,22.4,182.4,76.2,0,0.0,0.3333333333333333
Barbados,BAR,2012,6,6,23.5,183.0,74.125,0,0.0,0.3333333333333333
Barbados,BAR,2016,11,11,25.153846153846153,180.69230769230768,75.15384615384616,0,0.0,0.0
Barco Deloro,NED,1964,1,4,39.25,181.75,84.25,0,0.0,0.0
Barion/Bari-2,ITA,1906,1,3,31.5,,,3,0.0,0.0
Barrenjoey,AUS,1964,1,3,37.333333333333336,183.0,81.66666666666667,3,0.0,0.0
Beatrijs III-1,NED,1920,1,3,28.333333333333332,,,3,0.0,0.0
Beaver,CAN,1956,1,2,37.0,,,0,0.0,0.0
Beaver,GBR,1960,1,2,40.5,182.0,84.0,0,0.0,0.0
Belarus,BLR,1994,29,33,23.77027027027027,172.2394366197183,64.85915492957747,2,0.0,0.0
Belarus,BLR,1996,115,157,23.486486486486488,171.33689839572193,67.16153846153846,23,2.0,2.0
Belarus,BLR,1998,29,59,26.037383177570092,174.54716981132074,69.08490566037736,2,23.0,12.5
Belarus,BLR,2000,109,139,24.857142857142858,171.09649122807016,65.60745614035088,22,2.0,9.0
Belarus,BLR,2002,38,64,26.520325203252032,173.9918699186992,68.23577235772358,1,22.0,15.666666666666666
Belarus,BLR,2004,121,151,25.473958333333332,176.40104166666666,73.44010416666667,15,1.0,8.333333333333334
Belarus,BLR,2006,27,28,27.142857142857142,170.44285714285715,62.457142857142856,1,15.0,12.666666666666666
Belarus,BLR,2008,121,175,25.65236051502146,176.41201716738198,72.29184549356223,29,1.0,5.666666666666667
Belarus,BLR,2010,28,47,27.54736842105263,175.02105263157895,70.70526315789473,3,29.0,15.0
Belarus,BLR,2012,110,160,26.90810810810811,177.06486486486486,72.97222222222223,23,3.0,11.0
Belarus,BLR,2014,31,26,28.48611111111111,171.83333333333334,66.54166666666667,6,23.0,18.333333333333332
Belarus,BLR,2016,86,120,27.316901408450704,176.55633802816902,71.56338028169014,12,6.0,10.666666666666666
Belarus-1,BLR,2008,1,2,24.0,179.5,63.0,0,0.0,0.0
Belarus-2,BLR,2008,1,2,20.5,179.0,65.0,0,0.0,0.0
Belgium,BEL,1900,26,28,32.28,,,14,0.0,0.0
Belgium,BEL,1906,20,14,23.38888888888889,,,9,14.0,14.0
Belgium,BEL,1908,31,58,26.19047619047619,179.0,67.0,21,9.0,11.5
Belgium,BEL,1912,22,31,28.459016393442624,180.0,80.75,19,21.0,14.666666666666666
Belgium,BEL,1920,117,318,30.544061302681992,176.38888888888889,74.58333333333333,177,19.0,16.333333333333332
Belgium,BEL,1924,85,180,30.071428571428573,178.47058823529412,74.0,39,177.0,72.33333333333333
Belgium,BEL,1928,92,197,28.17687074829932,178.36363636363637,75.18181818181819,6,39.0,78.33333333333333
Belgium,BEL,1932,11,37,27.375,179.33333333333334,,1,6.0,74.0
Belgium,BEL,1936,78,166,30.76303317535545,172.1818181818182,68.625,14,1.0,15.333333333333334
Belgium,BEL,1948,84,151,28.34065934065934,176.6,71.70833333333333,21,14.0,7.0
Belgium,BEL,1952,79,137,26.901041666666668,176.28125,73.16176470588235,8,21.0,12.0
Belgium,BEL,1956,44,61,26.186046511627907,175.86111111111111,71.26388888888889,2,8.0,14.333333333333334
Belgium,BEL,1960,63,99,26.236486486486488,173.18243243243242,69.39527027027027,4,2.0,10.333333333333334
Belgium,BEL,1964,42,68,24.95294117647059,176.44736842105263,73.38157894736842,3,4.0,4.666666666666667
Belgium,BEL,1968,55,82,23.452830188679247,176.75,71.65384615384616,3,3.0,3.0
Belgium,BEL,1972,54,89,24.495412844036696,175.97142857142856,72.2135922330097,2,3.0,3.3333333333333335
Belgium,BEL,1976,88,105,22.55625,175.25850340136054,68.78911564625851,9,2.0,2.6666666666666665
Belgium,BEL,1980,54,61,22.977777777777778,176.17241379310346,68.48275862068965,1,9.0,4.666666666666667
Belgium,BEL,1984,54,67,23.978947368421053,176.16842105263157,71.61052631578947,5,1.0,4.0
Belgium,BEL,1988,66,60,24.25581395348837,174.68235294117648,68.71604938271605,2,5.0,5.0
Belgium,BEL,1992,73,73,24.78181818181818,177.55555555555554,70.94285714285714,3,2.0,2.6666666666666665
Belgium,BEL,1994,6,5,23.125,169.16666666666666,61.833333333333336,0,3.0,3.3333333333333335
Belgium,BEL,1996,55,61,27.123456790123456,178.37333333333333,71.89333333333333,6,0.0,1.6666666666666667
Belgium,BEL,1998,3,1,30.0,181.0,84.0,1,6.0,3.0
Belgium,BEL,2000,64,68,25.840425531914892,175.09574468085106,67.19148936170212,7,1.0,2.3333333333333335
Belgium,BEL,2002,7,6,23.615384615384617,176.92307692307693,70.46153846153847,0,7.0,4.666666666666667
Belgium,BEL,2004,41,50,28.857142857142858,175.68571428571428,66.84285714285714,3,0.0,2.6666666666666665
Belgium,BEL,2006,6,4,28.75,178.75,72.875,0,3.0,3.3333333333333335
Belgium,BEL,2008,55,94,24.857142857142858,178.51785714285714,70.05357142857143,5,0.0,1.0
Belgium,BEL,2010,8,8,27.4,177.1,73.4,0,5.0,2.6666666666666665
Belgium,BEL,2012,71,111,27.661971830985916,177.40140845070422,70.50704225352112,3,0.0,1.6666666666666667
Belgium,BEL,2014,10,7,25.818181818181817,173.8181818181818,66.4,0,3.0,2.6666666666666665
Belgium,BEL,2016,74,104,25.253623188405797,176.2246376811594,67.71739130434783,21,0.0,1.0
Belgium-1,BEL,1900,1,7,39.0,,,1,0.0,0.0
Belgium-1,BEL,1920,2,4,34.0,,,0,1.0,1.0
Belgium-1,BEL,1924,3,8,28.4,,,5,0.0,0.5
Belgium-1,BEL,1928,1,5,31.25,174.0,82.0,0,5.0,2.0
Belgium-1,BEL,1932,1,2,37.5,168.0,65.0,0,0.0,1.6666666666666667
Belgium-1,BEL,1936,2,4,31.5,,,0,0.0,1.6666666666666667
Belgium-1,BEL,1948,1,2,42.0,168.0,,0,0.0,0.0
Belgium-1,BEL,1952,1,2,38.0,,,0,0.0,0.0
Belgium-2,BEL,1900,1,2,46.5,,,0,0.0,0.0
Belgium-2,BEL,1920,2,4,32.0,,,0,0.0,0.0
Belgium-2,BEL,1924,2,3,29.75,,,0,0.0,0.0
Belgium-2,BEL,1928,1,5,30.0,,,0,0.0,0.0
Belgium-2,BEL,1932,1,2,21.0,174.0,,0,0.0,0.0
Belgium-2,BEL,1936,2,4,36.166666666666664,169.0,,0,0.0,0.0
Belgium-2,BEL,1948,1,2,33.0,,,0,0.0,0.0
Belgium-2,BEL,1952,1,2,25.0,,,0,0.0,0.0
Belgium-3,BEL,1920,2,4,29.5,,,0,0.0,0.0
Belgium-4,BEL,1920,2,4,26.5,,,0,0.0,0.0
Belize,BIZ,1968,6,7,29.142857142857142,171.14285714285714,65.0,0,0.0,0.0
Belize,BIZ,1972,2,1,66.0,175.0,76.0,0,0.0,0.0
Belize,BIZ,1976,4,4,44.333333333333336,175.33333333333334,66.66666666666667,0,0.0,0.0
Belize,BIZ,1984,7,11,22.384615384615383,174.6153846153846,68.15384615384616,0,0.0,0.0
Belize,BIZ,1988,7,10,22.307692307692307,174.23076923076923,66.15384615384616,0,0.0,0.0
Belize,BIZ,1992,10,10,22.5,177.23529411764707,69.23529411764706,0,0.0,0.0
Belize,BIZ,1996,5,5,26.8,175.75,61.25,0,0.0,0.0
Belize,BIZ,2000,2,2,21.0,177.5,74.5,0,0.0,0.0
Belize,BIZ,2004,2,2,23.5,176.5,70.5,0,0.0,0.0
Belize,BIZ,2008,4,4,26.75,175.75,70.25,0,0.0,0.0
Belize,BIZ,2012,3,3,27.333333333333332,164.0,66.66666666666667,0,0.0,0.0
Belize,BIZ,2016,3,3,27.333333333333332,183.66666666666666,79.33333333333333,0,0.0,0.0
Bella,FIN,1960,1,2,29.5,184.0,82.0,0,0.0,0.0
Bellatrix IX,GER,1960,1,3,29.0,177.33333333333334,87.33333333333333,0,0.0,0.0
Bellatrix XIII,GER,1964,1,2,36.5,179.0,88.5,0,0.0,0.0
Bem II,NED,1936,1,2,38.5,173.0,,2,0.0,0.0
Bem II,NED,1952,1,2,43.5,173.0,,0,2.0,2.0
Benin,BEN,1972,3,3,23.0,158.0,51.0,0,0.0,0.0
Benin,BEN,1980,17,16,24.0,169.42857142857142,62.714285714285715,0,0.0,0.0
Benin,BEN,1984,3,3,25.333333333333332,170.66666666666666,64.33333333333333,0,0.0,0.0
Benin,BEN,1988,7,7,27.6,176.2,68.2,0,0.0,0.0
Benin,BEN,1992,6,6,22.4,173.42857142857142,69.14285714285714,0,0.0,0.0
Benin,BEN,1996,4,5,25.714285714285715,175.42857142857142,71.85714285714286,0,0.0,0.0
Benin,BEN,2000,4,4,25.75,172.25,67.75,0,0.0,0.0
Benin,BEN,2004,4,4,22.75,174.5,67.75,0,0.0,0.0
Benin,BEN,2008,5,5,24.4,173.4,64.2,0,0.0,0.0
Benin,BEN,2012,5,5,26.2,174.6,65.25,0,0.0,0.0
Benin,BEN,2016,6,6,26.5,179.33333333333334,78.83333333333333,0,0.0,0.0
Bera,NOR,1924,1,5,30.0,,,5,0.0,0.0
Berliner Ruderclub,GER,1908,1,2,19.0,,77.5,2,0.0,0.0
Berliner Ruderclub Sport-Borussia-1,GER,1912,1,9,25.333333333333332,,,0,0.0,0.0
Berliner Ruderverein von 1876-2,GER,1912,1,9,24.11111111111111,,,9,0.0,0.0
Bermuda,BER,1936,4,5,23.333333333333332,,,0,0.0,0.0
Bermuda,BER,1948,13,12,21.181818181818183,185.0,,0,0.0,0.0
Bermuda,BER,1952,6,6,21.0,,,0,0.0,0.0
Bermuda,BER,1960,1,1,28.0,,,0,0.0,0.0
Bermuda,BER,1964,1,1,20.0,175.0,69.0,0,0.0,0.0
Bermuda,BER,1968,4,6,29.166666666666668,180.66666666666666,74.16666666666667,0,0.0,0.0
Bermuda,BER,1972,4,9,30.0,175.55555555555554,76.22222222222223,0,0.0,0.0
Bermuda,BER,1976,12,16,25.0,176.7,74.0,1,0.0,0.0
Bermuda,BER,1984,10,12,25.076923076923077,181.15384615384616,74.23076923076923,0,1.0,0.3333333333333333
Bermuda,BER,1988,12,12,28.642857142857142,177.21428571428572,71.28571428571429,0,0.0,0.3333333333333333
Bermuda,BER,1992,21,21,23.766666666666666,174.77777777777777,73.22222222222223,0,0.0,0.3333333333333333
Bermuda,BER,1994,1,1,29.0,196.0,95.0,0,0.0,0.0
Bermuda,BER,1996,9,9,30.7,177.75,80.57142857142857,0,0.0,0.0
Bermuda,BER,1998,1,1,23.0,172.0,71.0,0,0.0,0.0
Bermuda,BER,2000,6,6,31.857142857142858,179.57142857142858,81.85714285714286,0,0.0,0.0
Bermuda,BER,2002,1,1,27.0,172.0,71.0,0,0.0,0.0
Bermuda,BER,2004,7,10,31.3,176.7,75.6,0,0.0,0.0
Bermuda,BER,2006,1,1,31.0,172.0,71.0,0,0.0,0.0
Bermuda,BER,2008,6,6,24.0,174.0,64.16666666666667,0,0.0,0.0
Bermuda,BER,2010,1,1,28.0,193.0,81.0,0,0.0,0.0
Bermuda,BER,2012,7,8,27.75,176.5,67.0,0,0.0,0.0
Bermuda,BER,2014,1,1,32.0,193.0,81.0,0,0.0,0.0
Bermuda,BER,2016,8,8,25.125,174.125,69.125,0,0.0,0.0
Bermudes,BER,1960,1,3,41.333333333333336,176.0,82.0,0,0.0,0.0
Bermudian,BER,1960,1,2,37.0,172.0,71.0,0,0.0,0.0
Bhutan,BHU,1984,2,6,26.333333333333332,171.5,62.0,0,0.0,0.0
Bhutan,BHU,1988,2,3,34.0,169.33333333333334,66.0,0,0.0,0.0
Bhutan,BHU,1992,4,6,22.166666666666668,163.66666666666666,59.0,0,0.0,0.0
Bhutan,BHU,1996,2,2,23.5,163.0,55.0,0,0.0,0.0
Bhutan,BHU,2000,2,2,25.0,164.0,53.5,0,0.0,0.0
Bhutan,BHU,2004,2,2,25.5,167.5,57.5,0,0.0,0.0
Bhutan,BHU,2008,2,2,27.0,169.0,60.0,0,0.0,0.0
Bhutan,BHU,2012,2,2,27.5,155.0,60.0,0,0.0,0.0
Bhutan,BHU,2016,2,2,25.0,164.0,55.0,0,0.0,0.0
Bim,BAH,1960,1,3,31.666666666666668,174.0,74.66666666666667,0,0.0,0.0
Bingo,USA,1964,1,3,32.333333333333336,187.0,86.0,3,0.0,0.0
Bissbi,SWE,1932,1,4,30.25,,,4,0.0,0.0
Blue Red,ARG,1924,1,5,21.333333333333332,,,0,0.0,0.0
Bluebottle,GBR,1956,1,3,30.666666666666668,187.5,93.5,3,0.0,0.0
Boer Team,RSA,1904,1,5,,,,0,0.0,0.0
Bohemia,BOH,1900,8,7,25.6,,,2,0.0,0.0
Bohemia,BOH,1906,22,13,24.666666666666668,,,3,2.0,2.0
Bohemia,BOH,1908,15,19,26.392857142857142,,,6,3.0,2.5
Bohemia,BOH,1912,25,43,24.728813559322035,172.2,,0,6.0,3.6666666666666665
Bohemia-1,BOH,1912,1,2,24.0,183.0,,0,0.0,0.0
Bohemia-2,BOH,1912,1,2,26.5,,,0,0.0,0.0
Bohemia-3,BOH,1912,1,2,23.0,,,0,0.0,0.0
Bohemia/Great Britain,BOH,1900,1,1,35.0,,,1,0.0,0.0
Bohemia/Great Britain,GBR,1900,1,1,31.0,,,1,1.0,1.0
Bolivia,BOL,1936,2,2,26.0,,,0,0.0,0.0
Bolivia,BOL,1956,2,1,20.0,170.0,63.0,0,0.0,0.0
Bolivia,BOL,1964,1,1,34.0,184.0,85.0,0,0.0,0.0
Bolivia,BOL,1968,3,4,39.0,173.5,74.25,0,0.0,0.0
Bolivia,BOL,1972,9,11,30.785714285714285,170.42857142857142,70.35714285714286,0,0.0,0.0
Bolivia,BOL,1976,5,4,30.8,173.4,67.4,0,0.0,0.0
Bolivia,BOL,1980,3,3,20.875,185.0,72.0,0,0.0,0.0
Bolivia,BOL,1984,14,14,28.055555555555557,172.3125,64.125,0,0.0,0.0
Bolivia,BOL,1988,14,13,23.0,177.0,69.78571428571429,0,0.0,0.0
Bolivia,BOL,1992,20,18,25.689655172413794,168.14285714285714,59.333333333333336,0,0.0,0.0
Bolivia,BOL,1996,9,8,22.555555555555557,170.25,62.0,0,0.0,0.0
Bolivia,BOL,2000,5,5,24.2,173.4,62.0,0,0.0,0.0
Bolivia,BOL,2004,11,7,20.454545454545453,162.0,54.36363636363637,0,0.0,0.0
Bolivia,BOL,2008,7,7,32.42857142857143,168.66666666666666,66.5,0,0.0,0.0
Bolivia,BOL,2012,5,5,23.8,171.5,65.25,0,0.0,0.0
Bolivia,BOL,2016,10,12,25.583333333333332,171.33333333333334,64.25,0,0.0,0.0
Bona Fide,GBR,1900,1,3,50.5,,,3,0.0,0.0
Bonaparte,GER,2008,1,1,46.0,172.0,63.0,1,0.0,0.0
Bonzo,DEN,1924,1,3,46.0,,,3,0.0,0.0
Boreas,JPN,1960,1,3,30.666666666666668,167.66666666666666,61.0,0,0.0,0.0
Boreas-2,NED,1920,1,2,20.0,,,2,0.0,0.0
Bosnia and Herzegovina,BIH,1992,13,10,26.615384615384617,173.5,83.0,0,0.0,0.0
Bosnia and Herzegovina,BIH,1994,8,10,23.75,178.75,83.75,0,0.0,0.0
Bosnia and Herzegovina,BIH,1996,12,9,27.333333333333332,176.57142857142858,68.71428571428571,0,0.0,0.0
Bosnia and Herzegovina,BIH,1998,8,8,25.666666666666668,180.66666666666666,84.08333333333333,0,0.0,0.0
Bosnia and Herzegovina,BIH,2000,10,9,28.454545454545453,181.77777777777777,71.88888888888889,0,0.0,0.0
Bosnia and Herzegovina,BIH,2002,3,2,21.25,187.75,101.25,0,0.0,0.0
Bosnia and Herzegovina,BIH,2004,11,9,27.636363636363637,181.0909090909091,76.18181818181819,0,0.0,0.0
Bosnia and Herzegovina,BIH,2006,9,6,21.11111111111111,172.66666666666666,66.55555555555556,0,0.0,0.0
Bosnia and Herzegovina,BIH,2008,7,5,32.42857142857143,180.42857142857142,81.0,0,0.0,0.0
Bosnia and Herzegovina,BIH,2010,8,5,20.2,172.9,65.1,0,0.0,0.0
Bosnia and Herzegovina,BIH,2012,8,6,32.125,180.0,78.0,0,0.0,0.0
Bosnia and Herzegovina,BIH,2014,12,5,23.142857142857142,178.57142857142858,73.14285714285714,0,0.0,0.0
Bosnia and Herzegovina,BIH,2016,8,11,25.272727272727273,180.1818181818182,85.9090909090909,0,0.0,0.0
Boston Archers,USA,1904,1,4,30.75,171.5,,4,0.0,0.0
Botswana,BOT,1980,8,7,26.0,171.75,64.0,0,0.0,0.0
Botswana,BOT,1984,6,7,28.5,176.875,69.5,0,0.0,0.0
Botswana,BOT,1988,8,8,25.2,180.8181818181818,70.36363636363636,0,0.0,0.0
Botswana,BOT,1992,6,6,27.666666666666668,176.83333333333334,67.16666666666667,0,0.0,0.0
Botswana,BOT,1996,4,7,25.571428571428573,173.16666666666666,65.57142857142857,0,0.0,0.0
Botswana,BOT,2000,5,7,24.88888888888889,173.44444444444446,65.22222222222223,0,0.0,0.0
Botswana,BOT,2004,8,11,24.416666666666668,172.5,62.416666666666664,0,0.0,0.0
Botswana,BOT,2008,11,11,23.818181818181817,175.27272727272728,62.72727272727273,0,0.0,0.0
Botswana,BOT,2012,4,4,23.5,179.0,65.0,1,0.0,0.0
Botswana,BOT,2016,7,12,21.928571428571427,179.4,67.18181818181819,0,1.0,0.3333333333333333
Brandenburg,EST,1936,1,1,41.0,,,0,0.0,0.0
Brat,GBR,1920,1,2,,,,0,0.0,0.0
Brazil,BRA,1900,3,1,20.0,,,0,0.0,0.0
Brazil,BRA,1920,10,19,35.42857142857143,174.5,,7,0.0,0.0
Brazil,BRA,1924,15,12,23.142857142857142,182.0,70.0,0,7.0,3.5
Brazil,BRA,1932,28,59,24.9,176.0,67.2,0,0.0,2.3333333333333335
Brazil,BRA,1936,36,72,25.397849462365592,177.6153846153846,69.75,0,0.0,2.3333333333333335
Brazil,BRA,1948,40,66,26.577319587628867,178.0,71.88888888888889,10,0.0,0.0
Brazil,BRA,1952,49,92,26.174311926605505,176.88,75.44444444444444,3,10.0,3.3333333333333335
Brazil,BRA,1956,29,45,26.203389830508474,178.6153846153846,73.72222222222223,1,3.0,4.333333333333333
Brazil,BRA,1960,33,68,25.402439024390244,176.425,75.68181818181819,13,1.0,4.666666666666667
Brazil,BRA,1964,15,57,23.639344262295083,183.66666666666666,81.29032258064517,12,13.0,5.666666666666667
Brazil,BRA,1968,27,76,24.93258426966292,180.01123595505618,76.19101123595506,4,12.0,8.666666666666666
Brazil,BRA,1972,44,81,23.134615384615383,180.19230769230768,76.98076923076923,2,4.0,9.666666666666666
Brazil,BRA,1976,47,79,23.60674157303371,177.66666666666666,73.01149425287356,3,2.0,6.0
Brazil,BRA,1980,72,106,23.335570469798657,179.3716216216216,73.97972972972973,9,3.0,3.0
Brazil,BRA,1984,82,147,24.3248730964467,179.23783783783784,73.18378378378378,36,9.0,4.666666666666667
Brazil,BRA,1988,106,160,24.30901287553648,179.07758620689654,73.40517241379311,23,36.0,16.0
Brazil,BRA,1992,114,189,25.10843373493976,181.4254143646409,74.97714285714285,14,23.0,22.666666666666668
Brazil,BRA,1994,1,1,31.0,188.0,88.0,0,14.0,24.333333333333332
Brazil,BRA,1996,91,213,25.255144032921812,180.90833333333333,75.69166666666666,59,0.0,12.333333333333334
Brazil,BRA,1998,1,1,25.0,,,0,59.0,24.333333333333332
Brazil,BRA,2000,94,190,24.87719298245614,176.96929824561403,71.12280701754386,42,0.0,19.666666666666668
Brazil,BRA,2002,6,10,26.2,177.3,76.8,0,42.0,33.666666666666664
Brazil,BRA,2004,131,235,25.174193548387098,175.24193548387098,69.49032258064516,36,0.0,14.0
